Timestamp,ID,Data,Parsed Data
1739436910.96874,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436910.9894626,514,b'\xa0\x08\x8c\x08\xad\x08\xfa\x00',"""Va=220.8V, Vb=218.8V, Vc=222.1V, T=25.0\u00b0C"""
1739436910.9894626,515,b'\x00\x00\x00\x00\t\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.9A"""
1739436911.0000784,513,b'\x00\x00\xab\x00X\xff\x00\x00',"""Ia=0.0A, Ib=17.1A, Ic=-16.8A"""
1739436911.0000784,514,b'\xa3\x08\x9a\x08\xb5\x08\xfa\x00',"""Va=221.1V, Vb=220.2V, Vc=222.9V, T=25.0\u00b0C"""
1739436911.0000784,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436911.010149,513,b'\xff\xff\xa8\x00U\xff\x00\x00',"""Ia=-0.1A, Ib=16.8A, Ic=-17.1A"""
1739436911.0101902,514,b'\xc0\x08\x97\x08{\x08\xfa\x00',"""Va=224.0V, Vb=219.9V, Vc=217.1V, T=25.0\u00b0C"""
1739436911.0101902,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436911.0202699,513,b'\x00\x00\xa7\x00S\xff\x00\x00',"""Ia=0.0A, Ib=16.7A, Ic=-17.3A"""
1739436911.0202699,514,b'\x9f\x08\xa6\x08\xc6\x08\xfa\x00',"""Va=220.7V, Vb=221.4V, Vc=224.6V, T=25.0\u00b0C"""
1739436911.0202699,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436911.0307302,513,b'\x04\x00\xad\x00K\xff\x00\x00',"""Ia=0.4A, Ib=17.3A, Ic=-18.1A"""
1739436911.0307302,514,b'\x90\x08\x87\x08\x97\x08\xfa\x00',"""Va=219.2V, Vb=218.3V, Vc=219.9V, T=25.0\u00b0C"""
1739436911.0307302,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436911.0410764,513,b'\xf8\xff\xb6\x00M\xff\x00\x00',"""Ia=-0.8A, Ib=18.2A, Ic=-17.9A"""
1739436911.0410764,514,b'\xb4\x08\x9c\x08o\x08\xfa\x00',"""Va=222.8V, Vb=220.4V, Vc=215.9V, T=25.0\u00b0C"""
1739436911.0411563,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436911.0516486,513,b'\x04\x00\xaa\x00[\xff\x00\x00',"""Ia=0.4A, Ib=17.0A, Ic=-16.5A"""
1739436911.0516486,514,b'\xb7\x08w\x08\x87\x08\xfa\x00',"""Va=223.1V, Vb=216.7V, Vc=218.3V, T=25.0\u00b0C"""
1739436911.0516486,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436911.062265,513,b'\x00\x00\xa4\x00Q\xff\x00\x00',"""Ia=0.0A, Ib=16.4A, Ic=-17.5A"""
1739436911.062265,514,b'\xbc\x08p\x08\x99\x08\xfa\x00',"""Va=223.6V, Vb=216.0V, Vc=220.1V, T=25.0\u00b0C"""
1739436911.062265,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436911.0725477,513,b'\x03\x00\xad\x00W\xff\x00\x00',"""Ia=0.3A, Ib=17.3A, Ic=-16.9A"""
1739436911.0725477,514,b'\x9d\x08f\x08\x95\x08\xfa\x00',"""Va=220.5V, Vb=215.0V, Vc=219.7V, T=25.0\u00b0C"""
1739436911.0725477,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436911.0826566,513,b'\x00\x00\xa7\x00S\xff\x00\x00',"""Ia=0.0A, Ib=16.7A, Ic=-17.3A"""
1739436911.0826566,514,b'\xa9\x08\x87\x08\xba\x08\xfa\x00',"""Va=221.7V, Vb=218.3V, Vc=223.4V, T=25.0\u00b0C"""
1739436911.0826566,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436911.0927355,513,b'\xff\xff\xae\x00[\xff\x00\x00',"""Ia=-0.1A, Ib=17.4A, Ic=-16.5A"""
1739436911.0927355,514,b'\x81\x08j\x08m\x08\xfa\x00',"""Va=217.7V, Vb=215.4V, Vc=215.7V, T=25.0\u00b0C"""
1739436911.0927355,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436911.1027973,513,b'\xfc\xff\xb5\x00[\xff\x00\x00',"""Ia=-0.4A, Ib=18.1A, Ic=-16.5A"""
1739436911.1027973,514,b'u\x08\xb1\x08o\x08\xfa\x00',"""Va=216.5V, Vb=222.5V, Vc=215.9V, T=25.0\u00b0C"""
1739436911.1027973,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436911.1129704,513,b'\x05\x00\xa8\x00L\xff\x00\x00',"""Ia=0.5A, Ib=16.8A, Ic=-18.0A"""
1739436911.1129704,514,b'\xb7\x08k\x08\xc9\x08\xfa\x00',"""Va=223.1V, Vb=215.5V, Vc=224.9V, T=25.0\u00b0C"""
1739436911.1129704,515,b'\x00\x00\x00\x00\x05\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.5A"""
1739436911.1230686,513,b'\x00\x00\xae\x00N\xff\x00\x00',"""Ia=0.0A, Ib=17.4A, Ic=-17.8A"""
1739436911.1230817,514,b'\xae\x08\x95\x08\xc1\x08\xfa\x00',"""Va=222.2V, Vb=219.7V, Vc=224.1V, T=25.0\u00b0C"""
1739436911.1230817,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436911.1336367,513,b'\xff\xff\xb5\x00\\\xff\x00\x00',"""Ia=-0.1A, Ib=18.1A, Ic=-16.4A"""
1739436911.1336367,514,b'w\x08\xa5\x08u\x08\xfa\x00',"""Va=216.7V, Vb=221.3V, Vc=216.5V, T=25.0\u00b0C"""
1739436911.1336367,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436911.1437123,513,b'\t\x00\xb1\x00N\xff\x00\x00',"""Ia=0.9A, Ib=17.7A, Ic=-17.8A"""
1739436911.1437123,514,b'|\x08u\x08\x8e\x08\xfa\x00',"""Va=217.2V, Vb=216.5V, Vc=219.0V, T=25.0\u00b0C"""
1739436911.1437123,515,b'\x00\x00\x00\x00\t\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.9A"""
1739436911.154373,513,b'\xfe\xff\xb0\x00]\xff\x00\x00',"""Ia=-0.2A, Ib=17.6A, Ic=-16.3A"""
1739436911.154373,514,b's\x08\xc0\x08z\x08\xfa\x00',"""Va=216.3V, Vb=224.0V, Vc=217.0V, T=25.0\u00b0C"""
1739436911.154373,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436911.1652539,513,b'\x00\x00\xa4\x00W\xff\x00\x00',"""Ia=0.0A, Ib=16.4A, Ic=-16.9A"""
1739436911.1652539,514,b'\xb4\x08\xa8\x08\xb3\x08\xfa\x00',"""Va=222.8V, Vb=221.6V, Vc=222.7V, T=25.0\u00b0C"""
1739436911.1652539,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436911.1758084,513,b'\xf7\xff\xa4\x00Y\xff\x00\x00',"""Ia=-0.9A, Ib=16.4A, Ic=-16.7A"""
1739436911.1758084,514,b'\xc9\x08h\x08\x8b\x08\xfa\x00',"""Va=224.9V, Vb=215.2V, Vc=218.7V, T=25.0\u00b0C"""
1739436911.1758084,515,b'\x00\x00\x00\x00\t\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.9A"""
1739436911.186316,513,b'\xff\xff\xad\x00T\xff\x00\x00',"""Ia=-0.1A, Ib=17.3A, Ic=-17.2A"""
1739436911.186316,514,b'\x82\x08q\x08\xc8\x08\xfa\x00',"""Va=217.8V, Vb=216.1V, Vc=224.8V, T=25.0\u00b0C"""
1739436911.186316,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436911.196961,513,b'\xfd\xff\xb6\x00X\xff\x00\x00',"""Ia=-0.3A, Ib=18.2A, Ic=-16.8A"""
1739436911.196961,514,b'}\x08\x8d\x08\x9c\x08\xfa\x00',"""Va=217.3V, Vb=218.9V, Vc=220.4V, T=25.0\u00b0C"""
1739436911.196961,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436911.2075574,513,b'\x00\x00\xaa\x00V\xff\x00\x00',"""Ia=0.0A, Ib=17.0A, Ic=-17.0A"""
1739436911.2075574,514,b'\x8d\x08\xbf\x08f\x08\xfa\x00',"""Va=218.9V, Vb=223.9V, Vc=215.0V, T=25.0\u00b0C"""
1739436911.2075574,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436911.218529,513,b'\x06\x00\xad\x00V\xff\x00\x00',"""Ia=0.6A, Ib=17.3A, Ic=-17.0A"""
1739436911.218529,514,b'\x8a\x08\xbf\x08\xbe\x08\xfa\x00',"""Va=218.6V, Vb=223.9V, Vc=223.8V, T=25.0\u00b0C"""
1739436911.218529,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436911.229579,513,b'\x00\x00\xb0\x00J\xff\x00\x00',"""Ia=0.0A, Ib=17.6A, Ic=-18.2A"""
1739436911.229579,514,b'q\x08u\x08\x84\x08\xfa\x00',"""Va=216.1V, Vb=216.5V, Vc=218.0V, T=25.0\u00b0C"""
1739436911.229579,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436911.24027,513,b'\xfa\xff\xad\x00Q\xff\x00\x00',"""Ia=-0.6A, Ib=17.3A, Ic=-17.5A"""
1739436911.24027,514,b'\xc3\x08g\x08\x98\x08\xfa\x00',"""Va=224.3V, Vb=215.1V, Vc=220.0V, T=25.0\u00b0C"""
1739436911.24027,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436911.2503915,513,b'\x07\x00\xa6\x00L\xff\x00\x00',"""Ia=0.7A, Ib=16.6A, Ic=-18.0A"""
1739436911.2503915,514,b'\x81\x08\xa3\x08\x91\x08\xfa\x00',"""Va=217.7V, Vb=221.1V, Vc=219.3V, T=25.0\u00b0C"""
1739436911.2503915,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436911.2605278,513,b'\x04\x00\xa6\x00W\xff\x00\x00',"""Ia=0.4A, Ib=16.6A, Ic=-16.9A"""
1739436911.2605278,514,b'\xa4\x08y\x08\x84\x08\xfa\x00',"""Va=221.2V, Vb=216.9V, Vc=218.0V, T=25.0\u00b0C"""
1739436911.2605278,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436911.2711232,513,b'\x00\x00\xa4\x00]\xff\x00\x00',"""Ia=0.0A, Ib=16.4A, Ic=-16.3A"""
1739436911.2711232,514,b'q\x08\xb0\x08\x80\x08\xfa\x00',"""Va=216.1V, Vb=222.4V, Vc=217.6V, T=25.0\u00b0C"""
1739436911.2711232,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436911.2813487,513,b'\x06\x00\xa8\x00[\xff\x00\x00',"""Ia=0.6A, Ib=16.8A, Ic=-16.5A"""
1739436911.2813487,514,b'\xa7\x08t\x08w\x08\xfa\x00',"""Va=221.5V, Vb=216.4V, Vc=216.7V, T=25.0\u00b0C"""
1739436911.2813487,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436911.291943,513,b'\xfe\xff\xa6\x00Y\xff\x00\x00',"""Ia=-0.2A, Ib=16.6A, Ic=-16.7A"""
1739436911.291943,514,b'\xba\x08\xad\x08t\x08\xfa\x00',"""Va=223.4V, Vb=222.1V, Vc=216.4V, T=25.0\u00b0C"""
1739436911.291943,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436911.302087,513,b'\t\x00\xa3\x00W\xff\x00\x00',"""Ia=0.9A, Ib=16.3A, Ic=-16.9A"""
1739436911.302087,514,b'\xa4\x08t\x08\x8f\x08\xfa\x00',"""Va=221.2V, Vb=216.4V, Vc=219.1V, T=25.0\u00b0C"""
1739436911.302087,515,b'\x00\x00\x00\x00\t\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.9A"""
1739436911.3125424,513,b'\x00\x00\xa4\x00J\xff\x00\x00',"""Ia=0.0A, Ib=16.4A, Ic=-18.2A"""
1739436911.3125424,514,b'\xae\x08\x94\x08\x96\x08\xfa\x00',"""Va=222.2V, Vb=219.6V, Vc=219.8V, T=25.0\u00b0C"""
1739436911.3125424,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436911.3229995,513,b'\xff\xff\xac\x00[\xff\x00\x00',"""Ia=-0.1A, Ib=17.2A, Ic=-16.5A"""
1739436911.3229995,514,b'x\x08\xa0\x08\xc9\x08\xfa\x00',"""Va=216.8V, Vb=220.8V, Vc=224.9V, T=25.0\u00b0C"""
1739436911.3229995,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436911.3332293,513,b'\xff\xff\xa7\x00P\xff\x00\x00',"""Ia=-0.1A, Ib=16.7A, Ic=-17.6A"""
1739436911.3332293,514,b'q\x08\x80\x08\xc5\x08\xfa\x00',"""Va=216.1V, Vb=217.6V, Vc=224.5V, T=25.0\u00b0C"""
1739436911.3332293,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436911.3440351,513,b'\x06\x00\xa4\x00P\xff\x00\x00',"""Ia=0.6A, Ib=16.4A, Ic=-17.6A"""
1739436911.3440351,514,b'n\x08\x99\x08x\x08\xfa\x00',"""Va=215.8V, Vb=220.1V, Vc=216.8V, T=25.0\u00b0C"""
1739436911.3440351,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436911.3541532,513,b'\xfd\xff\xaf\x00O\xff\x00\x00',"""Ia=-0.3A, Ib=17.5A, Ic=-17.7A"""
1739436911.3541532,514,b'n\x08x\x08\xc7\x08\xfa\x00',"""Va=215.8V, Vb=216.8V, Vc=224.7V, T=25.0\u00b0C"""
1739436911.3541532,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436911.3650944,513,b'\xf8\xff\xaa\x00K\xff\x00\x00',"""Ia=-0.8A, Ib=17.0A, Ic=-18.1A"""
1739436911.3650944,514,b'\xc6\x08y\x08\x91\x08\xfa\x00',"""Va=224.6V, Vb=216.9V, Vc=219.3V, T=25.0\u00b0C"""
1739436911.3650944,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436911.3753195,513,b'\xfb\xff\xb2\x00N\xff\x00\x00',"""Ia=-0.5A, Ib=17.8A, Ic=-17.8A"""
1739436911.3753195,514,b'}\x08l\x08\x80\x08\xfa\x00',"""Va=217.3V, Vb=215.6V, Vc=217.6V, T=25.0\u00b0C"""
1739436911.3753195,515,b'\x00\x00\x00\x00\x05\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.5A"""
1739436911.3861914,513,b'\xf8\xff\xad\x00W\xff\x00\x00',"""Ia=-0.8A, Ib=17.3A, Ic=-16.9A"""
1739436911.3861914,514,b'\xaa\x08\xb9\x08w\x08\xfa\x00',"""Va=221.8V, Vb=223.3V, Vc=216.7V, T=25.0\u00b0C"""
1739436911.3861914,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436911.396293,513,b'\xfc\xff\xb3\x00N\xff\x00\x00',"""Ia=-0.4A, Ib=17.9A, Ic=-17.8A"""
1739436911.396293,514,b'\xaf\x08\x86\x08r\x08\xfa\x00',"""Va=222.3V, Vb=218.2V, Vc=216.2V, T=25.0\u00b0C"""
1739436911.396293,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436911.406379,513,b'\x06\x00\xa4\x00R\xff\x00\x00',"""Ia=0.6A, Ib=16.4A, Ic=-17.4A"""
1739436911.4064233,514,b'\xc2\x08\xbe\x08\x94\x08\xfa\x00',"""Va=224.2V, Vb=223.8V, Vc=219.6V, T=25.0\u00b0C"""
1739436911.4064233,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436911.4173837,513,b'\x03\x00\xb1\x00Q\xff\x00\x00',"""Ia=0.3A, Ib=17.7A, Ic=-17.5A"""
1739436911.4173837,514,b'\x83\x08\xc7\x08\xba\x08\xfa\x00',"""Va=217.9V, Vb=224.7V, Vc=223.4V, T=25.0\u00b0C"""
1739436911.4173837,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436911.4277382,513,b'\xf7\xff\xb2\x00N\xff\x00\x00',"""Ia=-0.9A, Ib=17.8A, Ic=-17.8A"""
1739436911.4277382,514,b'u\x08y\x08x\x08\xfa\x00',"""Va=216.5V, Vb=216.9V, Vc=216.8V, T=25.0\u00b0C"""
1739436911.4277382,515,b'\x00\x00\x00\x00\t\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.9A"""
1739436911.4377897,513,b'\xfd\xff\xae\x00R\xff\x00\x00',"""Ia=-0.3A, Ib=17.4A, Ic=-17.4A"""
1739436911.4377897,514,b'n\x08i\x08\x85\x08\xfa\x00',"""Va=215.8V, Vb=215.3V, Vc=218.1V, T=25.0\u00b0C"""
1739436911.4377897,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436911.4478598,513,b'\xf7\xff\xaa\x00N\xff\x00\x00',"""Ia=-0.9A, Ib=17.0A, Ic=-17.8A"""
1739436911.4478598,514,b'\x80\x08\xb1\x08\xa7\x08\xfa\x00',"""Va=217.6V, Vb=222.5V, Vc=221.5V, T=25.0\u00b0C"""
1739436911.4478598,515,b'\x00\x00\x00\x00\t\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.9A"""
1739436911.4583342,513,b'\x08\x00\xb1\x00S\xff\x00\x00',"""Ia=0.8A, Ib=17.7A, Ic=-17.3A"""
1739436911.4583342,514,b'\xa9\x08\x8b\x08\x87\x08\xfa\x00',"""Va=221.7V, Vb=218.7V, Vc=218.3V, T=25.0\u00b0C"""
1739436911.4583342,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436911.4686885,513,b'\x07\x00\xab\x00J\xff\x00\x00',"""Ia=0.7A, Ib=17.1A, Ic=-18.2A"""
1739436911.4686885,514,b'|\x08\x9e\x08\xbe\x08\xfa\x00',"""Va=217.2V, Vb=220.6V, Vc=223.8V, T=25.0\u00b0C"""
1739436911.4686885,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436911.4787982,513,b'\x01\x00\xb3\x00T\xff\x00\x00',"""Ia=0.1A, Ib=17.9A, Ic=-17.2A"""
1739436911.4787982,514,b'\xa3\x08l\x08\xab\x08\xfa\x00',"""Va=221.1V, Vb=215.6V, Vc=221.9V, T=25.0\u00b0C"""
1739436911.4787982,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436911.4889667,513,b'\xf9\xff\xac\x00O\xff\x00\x00',"""Ia=-0.7A, Ib=17.2A, Ic=-17.7A"""
1739436911.4889667,514,b'\xc7\x08\xc6\x08\xc0\x08\xfa\x00',"""Va=224.7V, Vb=224.6V, Vc=224.0V, T=25.0\u00b0C"""
1739436911.4889667,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436911.4995265,513,b'\x01\x00\xb1\x00R\xff\x00\x00',"""Ia=0.1A, Ib=17.7A, Ic=-17.4A"""
1739436911.4995265,514,b'\x90\x08\xb8\x08\x83\x08\xfa\x00',"""Va=219.2V, Vb=223.2V, Vc=217.9V, T=25.0\u00b0C"""
1739436911.4995265,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436911.5097852,513,b'\x06\x00\xb3\x00Z\xff\x00\x00',"""Ia=0.6A, Ib=17.9A, Ic=-16.6A"""
1739436911.5097852,514,b'm\x08\xa1\x08\xb5\x08\xfa\x00',"""Va=215.7V, Vb=220.9V, Vc=222.9V, T=25.0\u00b0C"""
1739436911.5097852,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436911.520117,513,b'\x00\x00\xaa\x00U\xff\x00\x00',"""Ia=0.0A, Ib=17.0A, Ic=-17.1A"""
1739436911.520165,514,b'\xba\x08\xae\x08\x8a\x08\xfa\x00',"""Va=223.4V, Vb=222.2V, Vc=218.6V, T=25.0\u00b0C"""
1739436911.520165,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436911.530193,513,b'\xff\xff\xab\x00Z\xff\x00\x00',"""Ia=-0.1A, Ib=17.1A, Ic=-16.6A"""
1739436911.530193,514,b'\xa2\x08\xb0\x08g\x08\xfa\x00',"""Va=221.0V, Vb=222.4V, Vc=215.1V, T=25.0\u00b0C"""
1739436911.5302327,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436911.5409932,513,b'\xf9\xff\xb3\x00Z\xff\x00\x00',"""Ia=-0.7A, Ib=17.9A, Ic=-16.6A"""
1739436911.5409932,514,b'\xc2\x08\x9d\x08\xb6\x08\xfa\x00',"""Va=224.2V, Vb=220.5V, Vc=223.0V, T=25.0\u00b0C"""
1739436911.5409932,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436911.5510843,513,b'\xfa\xff\xb0\x00Q\xff\x00\x00',"""Ia=-0.6A, Ib=17.6A, Ic=-17.5A"""
1739436911.5510843,514,b'\x9e\x08i\x08\xad\x08\xfa\x00',"""Va=220.6V, Vb=215.3V, Vc=222.1V, T=25.0\u00b0C"""
1739436911.5510843,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436911.5619085,513,b'\xfe\xff\xa7\x00J\xff\x00\x00',"""Ia=-0.2A, Ib=16.7A, Ic=-18.2A"""
1739436911.5619085,514,b'\x82\x08j\x08p\x08\xfa\x00',"""Va=217.8V, Vb=215.4V, Vc=216.0V, T=25.0\u00b0C"""
1739436911.5619085,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436911.5728574,513,b'\x04\x00\xb3\x00O\xff\x00\x00',"""Ia=0.4A, Ib=17.9A, Ic=-17.7A"""
1739436911.5728574,514,b'\xb9\x08\x8a\x08k\x08\xfa\x00',"""Va=223.3V, Vb=218.6V, Vc=215.5V, T=25.0\u00b0C"""
1739436911.5728574,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436911.5832045,513,b'\xfe\xff\xa4\x00R\xff\x00\x00',"""Ia=-0.2A, Ib=16.4A, Ic=-17.4A"""
1739436911.5832045,514,b'}\x08\xa2\x08\x8e\x08\xfa\x00',"""Va=217.3V, Vb=221.0V, Vc=219.0V, T=25.0\u00b0C"""
1739436911.5832045,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436911.594321,513,b'\x00\x00\xa4\x00P\xff\x00\x00',"""Ia=0.0A, Ib=16.4A, Ic=-17.6A"""
1739436911.594321,514,b'\x97\x08z\x08\x8c\x08\xfa\x00',"""Va=219.9V, Vb=217.0V, Vc=218.8V, T=25.0\u00b0C"""
1739436911.594321,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436911.604568,513,b'\x05\x00\xac\x00U\xff\x00\x00',"""Ia=0.5A, Ib=17.2A, Ic=-17.1A"""
1739436911.604568,514,b'\x90\x08\xc9\x08\x90\x08\xfa\x00',"""Va=219.2V, Vb=224.9V, Vc=219.2V, T=25.0\u00b0C"""
1739436911.604568,515,b'\x00\x00\x00\x00\x05\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.5A"""
1739436911.6151192,513,b'\xff\xff\xac\x00[\xff\x00\x00',"""Ia=-0.1A, Ib=17.2A, Ic=-16.5A"""
1739436911.6151192,514,b'\xa8\x08\x81\x08\xa3\x08\xfa\x00',"""Va=221.6V, Vb=217.7V, Vc=221.1V, T=25.0\u00b0C"""
1739436911.6151192,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436911.6254342,513,b'\xfa\xff\xa7\x00P\xff\x00\x00',"""Ia=-0.6A, Ib=16.7A, Ic=-17.6A"""
1739436911.6254342,514,b'\xbf\x08u\x08n\x08\xfa\x00',"""Va=223.9V, Vb=216.5V, Vc=215.8V, T=25.0\u00b0C"""
1739436911.6254342,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436911.636237,513,b'\x00\x00\xa6\x00O\xff\x00\x00',"""Ia=0.0A, Ib=16.6A, Ic=-17.7A"""
1739436911.636237,514,b'\xb2\x08\x8f\x08u\x08\xfa\x00',"""Va=222.6V, Vb=219.1V, Vc=216.5V, T=25.0\u00b0C"""
1739436911.636237,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436911.6471474,513,b'\x07\x00\xb0\x00Q\xff\x00\x00',"""Ia=0.7A, Ib=17.6A, Ic=-17.5A"""
1739436911.6471474,514,b'\x81\x08\xc3\x08\x91\x08\xfa\x00',"""Va=217.7V, Vb=224.3V, Vc=219.3V, T=25.0\u00b0C"""
1739436911.6471474,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436911.657297,513,b'\x02\x00\xa9\x00X\xff\x00\x00',"""Ia=0.2A, Ib=16.9A, Ic=-16.8A"""
